Ano,ID IBGE,Localidade,ICE-R - Emprego,Empregos,Massa Salarial,Renda Mensal Média,Distância média,Ganho de oportunidade médio
2014,2303501,Cascavel - CE,"0,715","8,33 Mil","R$ 10,4 Milhões","R$ 1,25 Mil","0,93","0,141"
2014,3500709,Agudos - SP,"1,302","8,3 Mil",R$ 15 Milhões,"R$ 1,81 Mil","0,905","0,136"
2014,4317400,Santiago - RS,"0,758","8,3 Mil","R$ 13,2 Milhões","R$ 1,59 Mil","0,855","0,214"
2014,4104006,Campina Grande do Sul - PR,"1,851","8,3 Mil","R$ 15,6 Milhões","R$ 1,88 Mil","0,876","0,112"
2014,3200409,Anchieta - ES,"1,335","8,29 Mil",R$ 23 Milhões,"R$ 2,78 Mil","0,955","0,097"
2014,3556404,Vargem Grande do Sul - SP,"1,217","8,26 Mil",R$ 14 Milhões,"R$ 1,7 Mil","0,847","0,174"
2014,2706703,Penedo - AL,"0,972","8,25 Mil","R$ 12,6 Milhões","R$ 1,53 Mil","0,936","0,126"
2014,2614204,Sirinhaém - PE,"1,588","8,23 Mil","R$ 11,5 Milhões","R$ 1,39 Mil","0,974","0,082"
2014,5007901,Sidrolândia - MS,"0,376","8,23 Mil","R$ 11,9 Milhões","R$ 1,44 Mil","0,907","0,18"
2014,3515103,Embu-Guaçu - SP,"2,178","8,22 Mil","R$ 15,3 Milhões","R$ 1,86 Mil","0,859","0,093"
2014,3300803,Cachoeiras de Macacu - RJ,"0,876","8,21 Mil","R$ 12,9 Milhões","R$ 1,57 Mil","0,878","0,18"
2014,3524105,Ituverava - SP,"1,057","8,21 Mil","R$ 13,9 Milhões","R$ 1,7 Mil","0,879","0,17"
2014,5107875,Sapezal - MT,"0,975","8,2 Mil","R$ 18,1 Milhões","R$ 2,21 Mil","0,925","0,134"
2014,1200203,Cruzeiro do Sul - AC,"0,804","8,15 Mil",R$ 11 Milhões,"R$ 1,34 Mil","0,889","0,175"
2014,4322806,Veranópolis - RS,"1,864","8,13 Mil","R$ 15,1 Milhões","R$ 1,86 Mil","0,862","0,115"
2014,2908507,Conceição do Jacuípe - BA,"1,137","8,12 Mil","R$ 10,1 Milhões","R$ 1,25 Mil","0,907","0,144"
2014,4114807,Marialva - PR,"1,231","8,08 Mil","R$ 14,2 Milhões","R$ 1,75 Mil","0,836","0,185"
2014,3302254,Itatiaia - RJ,"2,222","8,06 Mil","R$ 16,6 Milhões","R$ 2,07 Mil","0,936","0,076"
2014,3306206,Vassouras - RJ,"1,154","8,05 Mil",R$ 13 Milhões,"R$ 1,62 Mil","0,906","0,14"
2014,3539509,Pitangueiras - SP,"0,871","8,04 Mil","R$ 16,3 Milhões","R$ 2,03 Mil","0,957","0,109"
2014,2928901,São Desidério - BA,"0,097","8,02 Mil","R$ 14,8 Milhões","R$ 1,84 Mil","0,951","0,133"
2014,3548005,Santo Antônio de Posse - SP,"1,596","7,92 Mil","R$ 15,6 Milhões","R$ 1,98 Mil","0,887","0,125"
2014,3534609,Osvaldo Cruz - SP,"0,952","7,91 Mil","R$ 11,1 Milhões","R$ 1,4 Mil","0,861","0,197"
2014,2922003,Mucuri - BA,"0,633","7,91 Mil","R$ 15,9 Milhões",R$ 2 Mil,"0,939","0,13"
2014,2309706,Pacatuba - CE,"1,594","7,9 Mil","R$ 9,54 Milhões","R$ 1,21 Mil","0,926","0,103"
2014,4125605,São Mateus do Sul - PR,"0,718","7,89 Mil","R$ 17,5 Milhões","R$ 2,21 Mil","0,892","0,182"
2014,2601102,Araripina - PE,"0,939","7,88 Mil","R$ 11,2 Milhões","R$ 1,42 Mil","0,907","0,15"
2014,4105904,Colorado - PR,"0,971","7,86 Mil",R$ 14 Milhões,"R$ 1,79 Mil","0,911","0,146"
2014,2907509,Catu - BA,"1,691","7,85 Mil",R$ 19 Milhões,"R$ 2,42 Mil","0,935","0,097"
2014,4122305,Rio Negro - PR,"1,472","7,84 Mil","R$ 13,4 Milhões","R$ 1,71 Mil","0,874","0,14"
2014,4115705,Matinhos - PR,"1,032","7,84 Mil","R$ 12,8 Milhões","R$ 1,63 Mil","0,913","0,141"
2014,5007695,São Gabriel do Oeste - MS,"0,67","7,82 Mil","R$ 13,7 Milhões","R$ 1,75 Mil","0,907","0,167"
2014,4306809,Encantado - RS,"1,399","7,81 Mil",R$ 13 Milhões,"R$ 1,66 Mil","0,864","0,156"
2014,2915601,Itamaraju - BA,"0,563","7,8 Mil",R$ 10 Milhões,"R$ 1,28 Mil","0,894","0,185"
2014,4312658,Não-Me-Toque - RS,"1,27","7,8 Mil","R$ 18,3 Milhões","R$ 2,34 Mil","0,936","0,112"
2014,2925204,Pojuca - BA,"1,714","7,8 Mil",R$ 18 Milhões,"R$ 2,31 Mil","0,95","0,093"
2014,5002951,Chapadão do Sul - MS,"0,651","7,8 Mil","R$ 15,5 Milhões","R$ 1,98 Mil","0,892","0,186"
2014,4205456,Forquilhinha - SC,"1,793","7,8 Mil","R$ 14,3 Milhões","R$ 1,83 Mil","0,905","0,107"
2014,3200904,Barra de São Francisco - ES,"0,674","7,77 Mil","R$ 11,3 Milhões","R$ 1,45 Mil","0,908","0,162"
2014,1718204,Porto Nacional - TO,"0,772","7,76 Mil","R$ 12,4 Milhões","R$ 1,6 Mil","0,874","0,195"
2014,2503704,Cajazeiras - PB,"0,892","7,75 Mil","R$ 10,3 Milhões","R$ 1,32 Mil","0,886","0,176"
2014,4211702,Orleans - SC,"1,455","7,74 Mil","R$ 14,2 Milhões","R$ 1,83 Mil","0,884","0,138"
2014,4310603,Itaqui - RS,"0,538","7,74 Mil","R$ 13,1 Milhões","R$ 1,69 Mil","0,927","0,149"
2014,3540002,Pompéia - SP,"1,882","7,7 Mil","R$ 23,8 Milhões","R$ 3,09 Mil","0,952","0,086"
2014,3546702,Santa Gertrudes - SP,"2,221","7,69 Mil","R$ 18,5 Milhões","R$ 2,41 Mil","0,946","0,078"
2014,3510203,Capão Bonito - SP,"0,446","7,66 Mil","R$ 11,7 Milhões","R$ 1,53 Mil","0,877","0,218"
2014,1505304,Oriximiná - PA,"1,224","7,65 Mil",R$ 18 Milhões,"R$ 2,35 Mil","0,973","0,088"
2014,3107307,Bocaiúva - MG,"0,808","7,62 Mil","R$ 9,56 Milhões","R$ 1,25 Mil","0,896","0,164"
2014,3518305,Guararema - SP,"1,977","7,58 Mil","R$ 18,9 Milhões","R$ 2,5 Mil","0,902","0,097"
2014,2914000,Ipirá - BA,"0,595","7,52 Mil","R$ 8,82 Milhões","R$ 1,17 Mil","0,934","0,137"
2014,4320909,Tapejara - RS,"1,289","7,5 Mil","R$ 11,6 Milhões","R$ 1,55 Mil","0,872","0,157"
2014,3519055,Holambra - SP,"1,236","7,49 Mil","R$ 13,7 Milhões","R$ 1,83 Mil","0,9","0,142"
2014,3301306,Casimiro de Abreu - RJ,"1,058","7,46 Mil","R$ 12,9 Milhões","R$ 1,73 Mil","0,929","0,126"
2014,1502202,Capanema - PA,"0,803","7,46 Mil","R$ 9,84 Milhões","R$ 1,32 Mil","0,889","0,174"
2014,1508407,Xinguara - PA,"0,603","7,45 Mil",R$ 11 Milhões,"R$ 1,47 Mil","0,903","0,172"
2014,3552106,Socorro - SP,"1,03","7,44 Mil","R$ 11,1 Milhões","R$ 1,49 Mil","0,832","0,209"
2014,2610004,Palmares - PE,"0,675","7,43 Mil","R$ 9,22 Milhões","R$ 1,24 Mil","0,893","0,182"
2014,3542206,Rancharia - SP,"0,3","7,42 Mil","R$ 11,7 Milhões","R$ 1,58 Mil","0,916","0,176"
2014,2612208,Salgueiro - PE,"0,9","7,42 Mil","R$ 10,3 Milhões","R$ 1,39 Mil","0,885","0,175"
2014,3540903,Pradópolis - SP,"2,251","7,4 Mil","R$ 19,1 Milhões","R$ 2,58 Mil","0,964","0,074"
2014,3525201,Jarinu - SP,"1,835","7,38 Mil","R$ 15,8 Milhões","R$ 2,14 Mil","0,881","0,112"
2014,4320107,Sarandi - RS,"0,992","7,37 Mil","R$ 11,7 Milhões","R$ 1,58 Mil","0,887","0,166"
2014,3304003,Piraí - RJ,"0,916","7,37 Mil","R$ 14,5 Milhões","R$ 1,96 Mil","0,927","0,134"
2014,4310801,Ivoti - RS,"1,434","7,36 Mil","R$ 14,1 Milhões","R$ 1,92 Mil","0,871","0,151"
2014,1508001,Tomé-Açu - PA,"0,111","7,35 Mil","R$ 9,39 Milhões","R$ 1,28 Mil","0,945","0,141"
2014,3201407,Castelo - ES,"0,904","7,35 Mil","R$ 10,9 Milhões","R$ 1,49 Mil","0,88","0,177"
2014,3151503,Piumhi - MG,"0,696","7,34 Mil","R$ 9,23 Milhões","R$ 1,26 Mil","0,856","0,22"
2014,2313401,Tianguá - CE,"0,879","7,34 Mil","R$ 8,69 Milhões","R$ 1,18 Mil","0,886","0,178"
2014,3518602,Guariba - SP,"1,076","7,33 Mil","R$ 16,2 Milhões","R$ 2,21 Mil","0,934","0,12"
2014,4316006,Rolante - RS,"1,156","7,33 Mil","R$ 10,5 Milhões","R$ 1,44 Mil","0,919","0,128"
2014,3520400,Ilhabela - SP,"1,065","7,31 Mil","R$ 12,8 Milhões","R$ 1,75 Mil","0,925","0,135"
2014,2907202,Casa Nova - BA,"-0,231","7,29 Mil","R$ 8,78 Milhões","R$ 1,21 Mil","0,96","0,133"
2014,2611903,Rio Formoso - PE,"-0,113","7,27 Mil","R$ 8,93 Milhões","R$ 1,23 Mil","0,985","0,091"
2014,4115606,Matelândia - PR,"0,949","7,25 Mil",R$ 10 Milhões,"R$ 1,38 Mil","0,935","0,124"
2014,4313060,Nova Hartz - RS,"1,834","7,17 Mil","R$ 10,9 Milhões","R$ 1,52 Mil","0,946","0,086"
2014,4313201,Nova Petrópolis - RS,"1,219","7,16 Mil",R$ 14 Milhões,"R$ 1,96 Mil","0,886","0,153"
2014,4219002,Urussanga - SC,"1,792","7,16 Mil","R$ 13,3 Milhões","R$ 1,86 Mil","0,871","0,118"
2014,2903904,Bom Jesus da Lapa - BA,"0,431","7,16 Mil","R$ 10,2 Milhões","R$ 1,43 Mil","0,905","0,181"
2014,3302270,Japeri - RJ,"1,501","7,12 Mil","R$ 13,8 Milhões","R$ 1,94 Mil","0,942","0,1"
2014,3541307,Presidente Epitácio - SP,"0,67","7,08 Mil","R$ 11,9 Milhões","R$ 1,68 Mil","0,888","0,187"
2014,3135050,Jaíba - MG,"0,025","7,07 Mil","R$ 8,59 Milhões","R$ 1,22 Mil","0,94","0,153"
2014,2402600,Ceará-Mirim - RN,"0,469","7,05 Mil","R$ 8,91 Milhões","R$ 1,26 Mil","0,909","0,176"
2014,4117701,Palmeira - PR,"0,729","7,04 Mil","R$ 11,9 Milhões","R$ 1,69 Mil","0,88","0,192"
2014,5001003,Aparecida do Taboado - MS,"1,132","7,01 Mil",R$ 12 Milhões,"R$ 1,71 Mil","0,914","0,132"
2014,2615409,Toritama - PE,"1,138",7 Mil,"R$ 7,51 Milhões","R$ 1,07 Mil","0,941","0,112"
2014,2302602,Camocim - CE,"0,357",7 Mil,"R$ 6,53 Milhões",R$ 934,"0,929","0,155"
2014,5217401,Pires do Rio - GO,"0,665","6,99 Mil","R$ 9,31 Milhões","R$ 1,33 Mil","0,89","0,186"
2014,3551603,Serra Negra - SP,"0,988","6,98 Mil","R$ 9,39 Milhões","R$ 1,35 Mil","0,858","0,198"
2014,2608503,Lagoa do Itaenga - PE,"0,981","6,97 Mil","R$ 8,52 Milhões","R$ 1,22 Mil","0,981","0,085"
2014,2706307,Palmeira Dos Índios - AL,"0,727","6,96 Mil","R$ 10,4 Milhões","R$ 1,49 Mil","0,909","0,161"
2014,3144300,Nanuque - MG,"0,63","6,95 Mil","R$ 8,63 Milhões","R$ 1,24 Mil","0,896","0,181"
2014,4305355,Charqueadas - RS,"1,755","6,95 Mil","R$ 15,6 Milhões","R$ 2,24 Mil","0,916","0,1"
2014,3124104,Esmeraldas - MG,"0,718","6,95 Mil","R$ 9,84 Milhões","R$ 1,42 Mil","0,902","0,168"
2014,3107109,Boa Esperança - MG,"0,548","6,95 Mil","R$ 8,54 Milhões","R$ 1,23 Mil","0,861","0,228"
2014,5104807,Jaciara - MT,"0,797","6,92 Mil","R$ 11,3 Milhões","R$ 1,63 Mil","0,898","0,169"
2014,4217709,Sombrio - SC,"1,114","6,92 Mil","R$ 9,64 Milhões","R$ 1,39 Mil","0,868","0,173"
2014,3501152,Alumínio - SP,"2,341","6,89 Mil",R$ 23 Milhões,"R$ 3,33 Mil","0,968","0,072"
2014,1502103,Cametá - PA,"0,262","6,89 Mil","R$ 10,7 Milhões","R$ 1,55 Mil","0,966","0,11"
2014,4306601,Dom Pedrito - RS,"0,353","6,88 Mil","R$ 9,84 Milhões","R$ 1,43 Mil","0,895","0,195"
2014,4211207,Morro da Fumaça - SC,"1,712","6,88 Mil",R$ 12 Milhões,"R$ 1,75 Mil","0,903","0,111"
2014,3165537,Sarzedo - MG,"2,265","6,87 Mil","R$ 14,3 Milhões","R$ 2,08 Mil","0,909","0,083"
2014,3160702,Santos Dumont - MG,"1,207","6,87 Mil","R$ 9,3 Milhões","R$ 1,35 Mil","0,866","0,17"
2014,5103205,Colíder - MT,"1,221","6,86 Mil","R$ 11,1 Milhões","R$ 1,62 Mil","0,891","0,15"
2014,3537909,Pilar do Sul - SP,"0,64","6,84 Mil","R$ 10,5 Milhões","R$ 1,53 Mil","0,906","0,173"
2014,3551504,Serrana - SP,"1,226","6,83 Mil","R$ 14,5 Milhões","R$ 2,12 Mil","0,913","0,13"
2014,5214606,Niquelândia - GO,"0,576","6,83 Mil","R$ 14,1 Milhões","R$ 2,06 Mil","0,924","0,153"
2014,5105101,Juara - MT,"0,621","6,8 Mil","R$ 10,8 Milhões","R$ 1,58 Mil","0,898","0,18"
2014,3128006,Guanhães - MG,"0,663","6,8 Mil","R$ 9,18 Milhões","R$ 1,35 Mil","0,89","0,184"
2014,2307601,Limoeiro do Norte - CE,"0,706","6,79 Mil","R$ 9,3 Milhões","R$ 1,37 Mil","0,893","0,177"
2014,3553302,Tambaú - SP,"0,874","6,75 Mil","R$ 11,2 Milhões","R$ 1,65 Mil","0,909","0,149"
2014,3507902,Brotas - SP,"0,721","6,74 Mil","R$ 11,8 Milhões","R$ 1,76 Mil","0,886","0,185"
2014,4212908,Pinhalzinho - SC,"1,479","6,74 Mil",R$ 11 Milhões,"R$ 1,64 Mil","0,851","0,154"
2014,4301008,Arroio do Meio - RS,"1,415","6,73 Mil","R$ 10,9 Milhões","R$ 1,62 Mil","0,87","0,151"
2014,5211800,Jaraguá - GO,"0,39","6,72 Mil","R$ 9,17 Milhões","R$ 1,36 Mil","0,92","0,161"
2014,3162922,São Joaquim de Bicas - MG,"1,828","6,72 Mil","R$ 11,9 Milhões","R$ 1,78 Mil","0,925","0,097"
2014,5218003,Porangatu - GO,"0,652","6,72 Mil","R$ 9,42 Milhões","R$ 1,4 Mil","0,887","0,188"
2014,3162906,São João Nepomuceno - MG,"1,145","6,7 Mil","R$ 7,74 Milhões","R$ 1,16 Mil","0,899","0,148"
2014,2609402,Moreno - PE,"1,178","6,69 Mil",R$ 10 Milhões,"R$ 1,5 Mil","0,904","0,14"
2014,2400208,Açu - RN,"0,72","6,68 Mil","R$ 8,24 Milhões","R$ 1,23 Mil","0,866","0,204"
2014,5000856,Angélica - MS,"-0,538","6,68 Mil","R$ 16,8 Milhões","R$ 2,52 Mil","0,992","0,083"
2014,4319000,São Marcos - RS,"1,731","6,65 Mil","R$ 12,5 Milhões","R$ 1,88 Mil","0,868","0,123"
2014,3110608,Cambuí - MG,"1,533","6,65 Mil","R$ 9,21 Milhões","R$ 1,38 Mil","0,848","0,152"
2014,3505807,Bastos - SP,"0,923","6,64 Mil","R$ 9,87 Milhões","R$ 1,49 Mil","0,916","0,142"
2014,3521408,Iracemápolis - SP,"2,333","6,64 Mil","R$ 14,1 Milhões","R$ 2,12 Mil","0,892","0,08"
2014,5221601,Uruaçu - GO,"0,934","6,63 Mil","R$ 9,84 Milhões","R$ 1,48 Mil","0,87","0,183"
2014,4102406,Bandeirantes - PR,"0,911","6,62 Mil","R$ 10,9 Milhões","R$ 1,64 Mil","0,868","0,19"
2014,3500303,Aguaí - SP,"0,941","6,61 Mil","R$ 11,4 Milhões","R$ 1,72 Mil","0,879","0,171"
2014,5105622,Mirassol D'oeste - MT,"0,799","6,6 Mil","R$ 10,5 Milhões","R$ 1,59 Mil","0,909","0,161"
2014,3300605,Bom Jesus do Itabapoana - RJ,"0,817","6,59 Mil","R$ 8,83 Milhões","R$ 1,34 Mil","0,871","0,195"
2014,4120606,Prudentópolis - PR,"0,717","6,57 Mil","R$ 9,42 Milhões","R$ 1,43 Mil","0,867","0,206"
2014,3140704,Mateus Leme - MG,"1,084","6,57 Mil","R$ 10,1 Milhões","R$ 1,53 Mil","0,899","0,146"
2014,3134905,Jacutinga - MG,"1,264","6,57 Mil","R$ 7,96 Milhões","R$ 1,21 Mil","0,887","0,143"
2014,5215702,Palmeiras de Goiás - GO,"0,55","6,56 Mil","R$ 9,38 Milhões","R$ 1,43 Mil","0,917","0,163"
2014,5217609,Planaltina - GO,"0,594","6,54 Mil","R$ 11,4 Milhões","R$ 1,74 Mil","0,911","0,17"
2014,3204559,Santa Maria de Jetibá - ES,"0,495","6,54 Mil","R$ 9,27 Milhões","R$ 1,42 Mil","0,904","0,176"
2014,2104800,Grajaú - MA,"0,394","6,54 Mil","R$ 9,72 Milhões","R$ 1,49 Mil","0,926","0,155"
2014,4206306,Guabiruba - SC,"2,336","6,53 Mil","R$ 12,6 Milhões","R$ 1,93 Mil","0,927","0,077"
2014,4109609,Guaratuba - PR,"1,011","6,51 Mil","R$ 10,1 Milhões","R$ 1,55 Mil","0,88","0,173"
2014,1303403,Parintins - AM,"0,511","6,49 Mil","R$ 8,43 Milhões","R$ 1,3 Mil","0,939","0,136"
2014,3162104,São Gotardo - MG,"0,601","6,46 Mil","R$ 10,4 Milhões","R$ 1,61 Mil","0,892","0,185"
2014,3510807,Casa Branca - SP,"0,498","6,46 Mil","R$ 11,3 Milhões","R$ 1,74 Mil","0,903","0,182"
2014,3152808,Prata - MG,"0,176","6,46 Mil","R$ 9,34 Milhões","R$ 1,45 Mil","0,916","0,184"
2014,2928604,Santo Amaro - BA,"0,658","6,45 Mil","R$ 7,88 Milhões","R$ 1,22 Mil","0,904","0,167"
2014,4313375,Nova Santa Rita - RS,"2,129","6,45 Mil",R$ 14 Milhões,"R$ 2,17 Mil","0,902","0,087"
2014,3136652,Juatuba - MG,"2,106","6,45 Mil","R$ 11,7 Milhões","R$ 1,81 Mil","0,944","0,08"
2014,2508901,Mamanguape - PB,"0,322","6,45 Mil","R$ 8,64 Milhões","R$ 1,34 Mil","0,933","0,148"
2014,5103502,Diamantino - MT,"0,268","6,42 Mil",R$ 12 Milhões,"R$ 1,87 Mil","0,928","0,161"
2014,4110102,Imbituva - PR,"0,675","6,41 Mil","R$ 8,84 Milhões","R$ 1,38 Mil","0,912","0,162"
2014,2302503,Brejo Santo - CE,"0,314","6,4 Mil","R$ 10,2 Milhões","R$ 1,59 Mil","0,958","0,122"
2014,3545308,Salto de Pirapora - SP,"1,387","6,4 Mil","R$ 13,1 Milhões","R$ 2,05 Mil","0,912","0,124"
2014,1506500,Santa Isabel do Pará - PA,"0,814","6,39 Mil","R$ 8,64 Milhões","R$ 1,35 Mil","0,907","0,159"
2014,3303609,Paracambi - RJ,"1,413","6,38 Mil","R$ 8,42 Milhões","R$ 1,32 Mil","0,893","0,128"
2014,3112307,Capelinha - MG,"0,527","6,38 Mil","R$ 7,64 Milhões","R$ 1,2 Mil","0,896","0,181"
2014,4311304,Lagoa Vermelha - RS,"0,848","6,37 Mil","R$ 9,75 Milhões","R$ 1,53 Mil","0,872","0,185"
2014,5001102,Aquidauana - MS,"0,476","6,37 Mil","R$ 9,15 Milhões","R$ 1,44 Mil","0,908","0,172"
2014,3518206,Guararapes - SP,"0,736","6,36 Mil","R$ 11,5 Milhões","R$ 1,81 Mil","0,892","0,178"
2014,4211603,Nova Veneza - SC,"2,087","6,35 Mil","R$ 10,7 Milhões","R$ 1,69 Mil","0,904","0,092"
2014,3541505,Presidente Venceslau - SP,"0,753","6,35 Mil","R$ 9,13 Milhões","R$ 1,44 Mil","0,858","0,21"
2014,5002407,Caarapó - MS,"0,454","6,34 Mil","R$ 10,6 Milhões","R$ 1,67 Mil","0,928","0,151"
2014,5006002,Nova Alvorada do Sul - MS,"0,356","6,34 Mil","R$ 11,2 Milhões","R$ 1,77 Mil","0,954","0,124"
2014,3303807,Parati - RJ,"1,05","6,3 Mil","R$ 8,56 Milhões","R$ 1,36 Mil","0,885","0,173"
2014,3519303,Ibaté - SP,"1,441","6,29 Mil","R$ 11,1 Milhões","R$ 1,77 Mil","0,904","0,127"
2014,3170800,Várzea da Palma - MG,"0,585","6,28 Mil","R$ 8,77 Milhões","R$ 1,4 Mil","0,927","0,145"
2014,3101508,Além Paraíba - MG,"0,994","6,28 Mil","R$ 8,23 Milhões","R$ 1,31 Mil","0,896","0,162"
2014,3146008,Ouro Fino - MG,"1,093","6,26 Mil","R$ 8,49 Milhões","R$ 1,36 Mil","0,846","0,184"
2014,3130101,Igarapé - MG,"1,246","6,25 Mil","R$ 9,13 Milhões","R$ 1,46 Mil","0,876","0,156"
2014,3156908,Sacramento - MG,"0,571","6,24 Mil","R$ 9,06 Milhões","R$ 1,45 Mil","0,877","0,206"
2014,4125704,São Miguel do Iguaçu - PR,"0,956","6,24 Mil","R$ 9,18 Milhões","R$ 1,47 Mil","0,871","0,186"
2014,4112108,Jandaia do Sul - PR,"1,077","6,24 Mil","R$ 9,93 Milhões","R$ 1,59 Mil","0,869","0,179"
2014,3538808,Piraju - SP,"0,764","6,22 Mil","R$ 9,43 Milhões","R$ 1,52 Mil","0,874","0,194"
2014,2923001,Nova Viçosa - BA,"0,398","6,21 Mil","R$ 9,19 Milhões","R$ 1,48 Mil","0,94","0,139"
2014,2608909,Limoeiro - PE,"0,88","6,2 Mil","R$ 7,57 Milhões","R$ 1,22 Mil","0,863","0,193"
2014,3550407,São Pedro - SP,"0,989","6,15 Mil","R$ 10,1 Milhões","R$ 1,65 Mil","0,839","0,209"
2014,2928802,Santo Estêvão - BA,"0,392","6,14 Mil","R$ 7,55 Milhões","R$ 1,23 Mil","0,935","0,148"
2014,2801306,Capela - SE,"0,81","6,14 Mil","R$ 7,37 Milhões","R$ 1,2 Mil","0,972","0,096"
2014,4214003,Presidente Getúlio - SC,"0,993","6,14 Mil","R$ 9,34 Milhões","R$ 1,52 Mil","0,916","0,143"
2014,4102109,Astorga - PR,"0,837","6,13 Mil","R$ 9,33 Milhões","R$ 1,52 Mil","0,876","0,182"
2014,4316402,Rosário do Sul - RS,"0,487","6,13 Mil","R$ 9,39 Milhões","R$ 1,53 Mil","0,879","0,207"
2014,3546306,Santa Cruz Das Palmeiras - SP,"0,75","6,13 Mil","R$ 11,1 Milhões","R$ 1,81 Mil","0,909","0,164"
2014,3514106,Dois Córregos - SP,"1,034","6,13 Mil","R$ 9,63 Milhões","R$ 1,57 Mil","0,898","0,15"
2014,4213609,Porto União - SC,"0,982","6,13 Mil","R$ 9,7 Milhões","R$ 1,58 Mil","0,869","0,182"
2014,5214507,Nerópolis - GO,"1,259","6,12 Mil","R$ 9,05 Milhões","R$ 1,48 Mil","0,888","0,149"
2014,4216503,São Joaquim - SC,"0,723","6,12 Mil","R$ 8,58 Milhões","R$ 1,4 Mil","0,913","0,159"
2014,1301209,Coari - AM,"0,675","6,12 Mil","R$ 17,8 Milhões","R$ 2,9 Mil","0,98","0,088"
2014,4321808,Três de Maio - RS,"1,208","6,11 Mil","R$ 10,3 Milhões","R$ 1,68 Mil","0,865","0,168"
2014,3512209,Conchal - SP,"0,884","6,11 Mil","R$ 9,93 Milhões","R$ 1,63 Mil","0,902","0,162"
2014,5101704,Barra do Bugres - MT,"0,291","6,09 Mil","R$ 10,7 Milhões","R$ 1,75 Mil","0,928","0,161"
2014,4126801,Tapejara - PR,"0,847","6,09 Mil","R$ 9,84 Milhões","R$ 1,61 Mil","0,945","0,121"
2014,3300506,Bom Jardim - RJ,"0,933","6,08 Mil",R$ 9 Milhões,"R$ 1,48 Mil","0,896","0,16"
2014,4317301,Santa Vitória do Palmar - RS,"0,081","6,08 Mil","R$ 9,32 Milhões","R$ 1,53 Mil","0,924","0,175"
2014,3553955,Tarumã - SP,"0,938","6,08 Mil","R$ 12,2 Milhões","R$ 2,01 Mil","0,963","0,103"
2014,2920601,Maragogipe - BA,"1,256","6,07 Mil","R$ 21,8 Milhões","R$ 3,58 Mil","0,983","0,081"
2014,4318804,São Lourenço do Sul - RS,"0,49","6,07 Mil","R$ 9,54 Milhões","R$ 1,57 Mil","0,875","0,213"
2014,2308708,Morada Nova - CE,"0,425","6,05 Mil","R$ 7,13 Milhões","R$ 1,18 Mil","0,95","0,124"
2014,3537404,Pereira Barreto - SP,"0,67","6,05 Mil","R$ 12,6 Milhões","R$ 2,09 Mil","0,917","0,157"
2014,4310009,Ibirubá - RS,"1,032","6,04 Mil","R$ 11,2 Milhões","R$ 1,86 Mil","0,894","0,153"
2014,3157203,Santa Bárbara - MG,"0,726","6,04 Mil","R$ 10,6 Milhões","R$ 1,75 Mil","0,92","0,152"
2014,4208500,Ituporanga - SC,"1,205","6,04 Mil","R$ 10,2 Milhões","R$ 1,68 Mil","0,845","0,184"
2014,4206900,Ibirama - SC,"1,436","6,04 Mil","R$ 10,7 Milhões","R$ 1,78 Mil","0,899","0,13"
2014,3202801,Itapemirim - ES,"0,479","6,03 Mil","R$ 11,1 Milhões","R$ 1,84 Mil","0,948","0,126"
2014,3531100,Mongaguá - SP,"0,892","6,03 Mil","R$ 11,7 Milhões","R$ 1,93 Mil","0,912","0,148"
2014,2614501,Surubim - PE,"0,823","6,03 Mil","R$ 7,03 Milhões","R$ 1,17 Mil","0,879","0,185"
2014,4318903,São Luiz Gonzaga - RS,"0,701",6 Mil,"R$ 9,45 Milhões","R$ 1,57 Mil","0,867","0,208"
2014,2615300,Timbaúba - PE,"0,809",6 Mil,"R$ 8,13 Milhões","R$ 1,35 Mil","0,897","0,163"
2014,1507607,São Miguel do Guamá - PA,"0,08","5,98 Mil","R$ 6,74 Milhões","R$ 1,13 Mil","0,953","0,132"
2014,2403103,Currais Novos - RN,"0,779","5,98 Mil","R$ 7,48 Milhões","R$ 1,25 Mil","0,886","0,177"
2014,3169356,Três Marias - MG,"0,643","5,98 Mil","R$ 9,62 Milhões","R$ 1,61 Mil","0,911","0,164"
2014,1500503,Almeirim - PA,"0,967","5,97 Mil","R$ 12,1 Milhões","R$ 2,02 Mil","0,967","0,096"
2014,3106309,Belo Oriente - MG,"1,104","5,97 Mil","R$ 12,7 Milhões","R$ 2,13 Mil","0,965","0,097"
2014,4320404,Serafina Corrêa - RS,"1,105","5,97 Mil","R$ 10,2 Milhões","R$ 1,71 Mil","0,919","0,134"
2014,3160405,Santo Antônio do Monte - MG,"1,255","5,96 Mil","R$ 7,15 Milhões","R$ 1,2 Mil","0,88","0,149"
2014,2908408,Conceição do Coité - BA,"0,693","5,96 Mil","R$ 6,84 Milhões","R$ 1,15 Mil","0,913","0,155"
2014,2208403,Piripiri - PI,"0,79","5,93 Mil","R$ 7,76 Milhões","R$ 1,31 Mil","0,918","0,146"
2014,2803609,Laranjeiras - SE,"1,462","5,92 Mil","R$ 15,5 Milhões","R$ 2,62 Mil","0,986","0,077"
2014,4208401,Itapiranga - SC,"0,813","5,92 Mil","R$ 8,92 Milhões","R$ 1,51 Mil","0,929","0,141"
2014,4101606,Arapoti - PR,"0,778","5,91 Mil","R$ 10,6 Milhões","R$ 1,8 Mil","0,909","0,155"
