Ano,ID IBGE,Localidade,ICE-R - Emprego,Empregos,Massa Salarial,Renda Mensal Média,Distância média,Ganho de oportunidade médio
2021,4113700,Londrina - PR,"2,133",161 Mil,R$ 501 Milhões,"R$ 3,11 Mil","0,668","0,14"
2021,4305108,Caxias do Sul - RS,"3,043",159 Mil,R$ 549 Milhões,"R$ 3,46 Mil","0,708","-0,019"
2021,3301702,Duque de Caxias - RJ,"2,573",151 Mil,R$ 425 Milhões,"R$ 2,8 Mil","0,773","0,064"
2021,3205002,Serra - ES,"2,487",145 Mil,R$ 384 Milhões,"R$ 2,65 Mil","0,763","0,073"
2021,3136702,Juiz de Fora - MG,"2,208",143 Mil,R$ 381 Milhões,"R$ 2,66 Mil","0,793","0,102"
2021,3549805,São José do Rio Preto - SP,"2,095",140 Mil,R$ 430 Milhões,"R$ 3,06 Mil","0,682","0,143"
2021,4202404,Blumenau - SC,"2,774",139 Mil,R$ 475 Milhões,"R$ 3,42 Mil","0,723","0,033"
2021,1721000,Palmas - TO,"2,471",132 Mil,R$ 555 Milhões,"R$ 4,21 Mil","0,948","0,068"
2021,3506003,Bauru - SP,"2,22",131 Mil,R$ 371 Milhões,"R$ 2,83 Mil","0,759","0,108"
2021,3538709,Piracicaba - SP,"2,532",128 Mil,R$ 440 Milhões,"R$ 3,44 Mil","0,715","0,059"
2021,2910800,Feira de Santana - BA,"1,967",125 Mil,R$ 261 Milhões,"R$ 2,09 Mil","0,724","0,156"
2021,4216602,São José - SC,"2,28",125 Mil,R$ 309 Milhões,"R$ 2,47 Mil","0,746","0,107"
2021,3302403,Macaé - RJ,"2,503",122 Mil,R$ 764 Milhões,"R$ 6,25 Mil","0,925","0,064"
2021,1100205,Porto Velho - RO,"1,732",117 Mil,R$ 417 Milhões,"R$ 3,57 Mil","0,864","0,123"
2021,5201405,Aparecida de Goiânia - GO,"2,228",115 Mil,R$ 267 Milhões,"R$ 2,31 Mil","0,725","0,117"
2021,4104808,Cascavel - PR,"1,984",115 Mil,R$ 325 Milhões,"R$ 2,83 Mil","0,726","0,161"
2021,3106705,Betim - MG,"3,119",114 Mil,R$ 361 Milhões,"R$ 3,17 Mil","0,814","0,013"
2021,2919207,Lauro de Freitas - BA,"2,434",113 Mil,R$ 207 Milhões,"R$ 1,83 Mil","0,787","0,091"
2021,2504009,Campina Grande - PB,"1,708",112 Mil,R$ 272 Milhões,"R$ 2,43 Mil","0,884","0,115"
2021,3304904,São Gonçalo - RJ,"1,825",108 Mil,R$ 249 Milhões,"R$ 2,3 Mil","0,819","0,135"
2021,3548807,São Caetano do Sul - SP,"2,902",105 Mil,R$ 352 Milhões,"R$ 3,36 Mil","0,769","0,021"
2021,1200401,Rio Branco - AC,"2,223",105 Mil,R$ 559 Milhões,"R$ 5,34 Mil","0,965","0,067"
2021,5201108,Anápolis - GO,"2,272",103 Mil,R$ 287 Milhões,"R$ 2,79 Mil","0,77","0,1"
2021,4125506,São José Dos Pinhais - PR,"3,004",103 Mil,R$ 361 Milhões,"R$ 3,5 Mil","0,702","0,003"
2021,3530607,Mogi Das Cruzes - SP,"2,229",103 Mil,R$ 283 Milhões,"R$ 2,74 Mil","0,73","0,104"
2021,3205200,Vila Velha - ES,"1,912",102 Mil,R$ 236 Milhões,"R$ 2,31 Mil","0,75","0,157"
2021,4208203,Itajaí - SC,"2,427",102 Mil,R$ 328 Milhões,"R$ 3,22 Mil","0,752","0,091"
2021,1600303,Macapá - AP,"1,674",102 Mil,R$ 471 Milhões,"R$ 4,62 Mil","0,955","0,082"
2021,2607901,Jaboatão Dos Guararapes - PE,"2,284","98,5 Mil",R$ 220 Milhões,"R$ 2,24 Mil","0,756","0,1"
2021,1400100,Boa Vista - RR,"1,495",97 Mil,R$ 356 Milhões,"R$ 3,67 Mil","0,934","0,101"
2021,4204202,Chapecó - SC,"2,193",95 Mil,R$ 290 Milhões,"R$ 3,05 Mil","0,757","0,111"
2021,4119905,Ponta Grossa - PR,"1,891","94,9 Mil",R$ 278 Milhões,"R$ 2,93 Mil","0,76","0,144"
2021,3170107,Uberaba - MG,"1,737","93,9 Mil",R$ 272 Milhões,"R$ 2,9 Mil","0,778","0,161"
2021,3143302,Montes Claros - MG,"1,504","93,4 Mil",R$ 214 Milhões,"R$ 2,29 Mil","0,809","0,173"
2021,3303500,Nova Iguaçu - RJ,"1,728","91,3 Mil",R$ 203 Milhões,"R$ 2,23 Mil","0,815","0,147"
2021,3513801,Diadema - SP,"3,258","89,4 Mil",R$ 307 Milhões,"R$ 3,44 Mil","0,717","-0,037"
2021,3516200,Franca - SP,"2,005","87,9 Mil",R$ 214 Milhões,"R$ 2,43 Mil","0,745","0,13"
2021,3526902,Limeira - SP,"2,604","87,2 Mil",R$ 275 Milhões,"R$ 3,15 Mil","0,734","0,048"
2021,3301009,Campos Dos Goytacazes - RJ,"1,378","85,1 Mil",R$ 225 Milhões,"R$ 2,65 Mil","0,833","0,171"
2021,3520509,Indaiatuba - SP,"2,993","83,2 Mil",R$ 319 Milhões,"R$ 3,84 Mil","0,712","-0,009"
2021,2611101,Petrolina - PE,"1,231","81,3 Mil",R$ 176 Milhões,"R$ 2,16 Mil","0,85","0,171"
2021,4304606,Canoas - RS,"2,432","80,8 Mil",R$ 265 Milhões,"R$ 3,28 Mil","0,765","0,081"
2021,3513009,Cotia - SP,"2,898","80,7 Mil",R$ 283 Milhões,"R$ 3,51 Mil","0,74","0,016"
2021,3306305,Volta Redonda - RJ,"1,961","79,8 Mil",R$ 178 Milhões,"R$ 2,23 Mil","0,824","0,124"
2021,3548906,São Carlos - SP,"2,697","79,5 Mil",R$ 291 Milhões,"R$ 3,66 Mil","0,794","0,044"
2021,3554102,Taubaté - SP,"2,162","78,9 Mil",R$ 237 Milhões,R$ 3 Mil,"0,795","0,095"
2021,2933307,Vitória da Conquista - BA,"1,48",77 Mil,R$ 166 Milhões,"R$ 2,15 Mil","0,792","0,183"
2021,3503208,Araraquara - SP,"2,284","76,9 Mil",R$ 226 Milhões,"R$ 2,94 Mil","0,776","0,093"
2021,2604106,Caruaru - PE,"1,662","75,7 Mil",R$ 163 Milhões,"R$ 2,15 Mil","0,811","0,157"
2021,3501608,Americana - SP,"2,604","74,7 Mil",R$ 224 Milhões,R$ 3 Mil,"0,7","0,055"
2021,4204608,Criciúma - SC,"2,394","73,6 Mil",R$ 214 Milhões,"R$ 2,91 Mil","0,753","0,082"
2021,2609600,Olinda - PE,"2,048","72,9 Mil",R$ 141 Milhões,"R$ 1,93 Mil","0,836","0,113"
2021,4314407,Pelotas - RS,"1,594","72,3 Mil",R$ 241 Milhões,"R$ 3,33 Mil","0,843","0,14"
2021,3131307,Ipatinga - MG,"1,791","71,8 Mil",R$ 188 Milhões,"R$ 2,62 Mil","0,851","0,12"
2021,4208906,Jaraguá do Sul - SC,"2,773","71,6 Mil",R$ 250 Milhões,"R$ 3,49 Mil","0,787","0,039"
2021,1505536,Parauapebas - PA,"1,963","71,5 Mil",R$ 236 Milhões,"R$ 3,31 Mil","0,895","0,094"
2021,4313409,Novo Hamburgo - RS,"2,511","71,4 Mil",R$ 202 Milhões,"R$ 2,82 Mil","0,691","0,066"
2021,1500800,Ananindeua - PA,"1,717","70,9 Mil",R$ 146 Milhões,"R$ 2,05 Mil","0,785","0,162"
2021,3529005,Marília - SP,"2,013","70,8 Mil",R$ 199 Milhões,"R$ 2,82 Mil","0,788","0,121"
2021,2905701,Camaçari - BA,"2,876","70,8 Mil",R$ 253 Milhões,"R$ 3,57 Mil","0,849","0,042"
2021,3552502,Suzano - SP,"2,606","69,6 Mil",R$ 207 Milhões,"R$ 2,98 Mil","0,825","0,055"
2021,4316907,Santa Maria - RS,"1,75","68,7 Mil",R$ 253 Milhões,"R$ 3,69 Mil","0,847","0,128"
2021,3529401,Mauá - SP,"2,975","68,3 Mil",R$ 220 Milhões,"R$ 3,22 Mil","0,762","0,014"
2021,5003702,Dourados - MS,"1,402","67,3 Mil",R$ 190 Milhões,"R$ 2,83 Mil","0,807","0,182"
2021,3303906,Petrópolis - RJ,"1,771","66,9 Mil",R$ 185 Milhões,"R$ 2,76 Mil","0,815","0,139"
2021,3543907,Rio Claro - SP,"2,5","66,7 Mil",R$ 212 Milhões,"R$ 3,17 Mil","0,767","0,068"
2021,5107602,Rondonópolis - MT,"1,346","66,2 Mil",R$ 182 Milhões,"R$ 2,75 Mil","0,805","0,189"
2021,3541406,Presidente Prudente - SP,"1,788","65,3 Mil",R$ 179 Milhões,"R$ 2,74 Mil","0,748","0,164"
2021,4314100,Passo Fundo - RS,"1,872","64,6 Mil",R$ 200 Milhões,"R$ 3,09 Mil","0,79","0,14"
2021,4108304,Foz do Iguaçu - PR,"1,712","64,4 Mil",R$ 200 Milhões,"R$ 3,1 Mil","0,823","0,148"
2021,5218805,Rio Verde - GO,"1,386","64,4 Mil",R$ 177 Milhões,"R$ 2,75 Mil","0,821","0,174"
2021,2408003,Mossoró - RN,"1,935","64,2 Mil",R$ 152 Milhões,"R$ 2,37 Mil","0,811","0,131"
2021,3552809,Taboão da Serra - SP,"2,33","64,1 Mil",R$ 176 Milhões,"R$ 2,75 Mil","0,791","0,078"
2021,3167202,Sete Lagoas - MG,"1,996","64,1 Mil",R$ 164 Milhões,"R$ 2,56 Mil","0,808","0,119"
2021,2307650,Maracanaú - CE,"2,233","61,9 Mil",R$ 143 Milhões,"R$ 2,31 Mil","0,791","0,099"
2021,2105302,Imperatriz - MA,"1,741","60,2 Mil",R$ 151 Milhões,"R$ 2,5 Mil","0,808","0,145"
2021,4318705,São Leopoldo - RS,"2,932","59,5 Mil",R$ 209 Milhões,"R$ 3,51 Mil","0,842","0,029"
2021,3122306,Divinópolis - MG,"2,065","58,5 Mil",R$ 134 Milhões,"R$ 2,28 Mil","0,724","0,133"
2021,3552403,Sumaré - SP,"3,078","58,5 Mil",R$ 253 Milhões,"R$ 4,32 Mil","0,814","0,01"
2021,3201308,Cariacica - ES,"1,872","57,4 Mil",R$ 128 Milhões,"R$ 2,23 Mil","0,799","0,133"
2021,3547304,Santana de Parnaíba - SP,"2,98","56,8 Mil",R$ 180 Milhões,"R$ 3,16 Mil","0,75","0,014"
2021,4127700,Toledo - PR,"1,699","56,7 Mil",R$ 153 Milhões,"R$ 2,71 Mil","0,801","0,151"
2021,3127701,Governador Valadares - MG,"1,5","56,4 Mil",R$ 124 Milhões,"R$ 2,2 Mil","0,768","0,196"
2021,3305109,São João de Meriti - RJ,"1,446",56 Mil,R$ 112 Milhões,"R$ 1,99 Mil","0,86","0,144"
2021,3523909,Itu - SP,"2,433","55,5 Mil",R$ 169 Milhões,"R$ 3,05 Mil","0,755","0,072"
2021,1504208,Marabá - PA,"1,627",55 Mil,R$ 155 Milhões,"R$ 2,82 Mil","0,835","0,143"
2021,3152501,Pouso Alegre - MG,"2,283","53,9 Mil",R$ 160 Milhões,"R$ 2,98 Mil","0,823","0,09"
2021,4202909,Brusque - SC,"2,473","53,7 Mil",R$ 159 Milhões,"R$ 2,97 Mil","0,786","0,071"
2021,4202008,Balneário Camboriú - SC,"1,843","53,6 Mil",R$ 150 Milhões,"R$ 2,79 Mil","0,811","0,136"
2021,3541000,Praia Grande - SP,"1,376","53,6 Mil",R$ 147 Milhões,"R$ 2,73 Mil","0,867","0,146"
2021,5108402,Várzea Grande - MT,"1,681","53,6 Mil",R$ 136 Milhões,"R$ 2,53 Mil","0,814","0,147"
2021,4309209,Gravataí - RS,"2,576","53,5 Mil",R$ 163 Milhões,"R$ 3,04 Mil","0,798","0,051"
2021,3144805,Nova Lima - MG,"2,66","53,4 Mil",R$ 214 Milhões,"R$ 4,01 Mil","0,828","0,059"
2021,3502804,Araçatuba - SP,"1,612","52,8 Mil",R$ 141 Milhões,"R$ 2,67 Mil","0,758","0,185"
2021,3303401,Nova Friburgo - RJ,"1,621",52 Mil,R$ 111 Milhões,"R$ 2,14 Mil","0,811","0,163"
2021,4211900,Palhoça - SC,"2,257","51,2 Mil",R$ 134 Milhões,"R$ 2,61 Mil","0,724","0,108"
2021,2307304,Juazeiro do Norte - CE,"1,672",51 Mil,R$ 104 Milhões,"R$ 2,03 Mil","0,829","0,148"
2021,3524402,Jacareí - SP,"2,534","50,5 Mil",R$ 174 Milhões,"R$ 3,45 Mil","0,831","0,052"
2021,3509205,Cajamar - SP,"3,082","50,4 Mil",R$ 171 Milhões,"R$ 3,39 Mil","0,848","0,02"
2021,3203205,Linhares - ES,"1,397","49,4 Mil",R$ 124 Milhões,"R$ 2,52 Mil","0,808","0,179"
2021,3519071,Hortolândia - SP,"2,973",49 Mil,R$ 231 Milhões,"R$ 4,72 Mil","0,866","0,028"
2021,3201209,Cachoeiro de Itapemirim - ES,"1,726","48,8 Mil",R$ 116 Milhões,"R$ 2,38 Mil","0,822","0,14"
2021,3151800,Poços de Caldas - MG,"1,825","48,8 Mil",R$ 127 Milhões,"R$ 2,6 Mil","0,767","0,155"
2021,3545803,Santa Bárbara D'oeste - SP,"2,511","48,6 Mil",R$ 136 Milhões,"R$ 2,8 Mil","0,769","0,065"
2021,3518701,Guarujá - SP,"1,436","48,5 Mil",R$ 164 Milhões,"R$ 3,37 Mil","0,886","0,127"
2021,3523107,Itaquaquecetuba - SP,"3,078",48 Mil,R$ 156 Milhões,"R$ 3,24 Mil","0,738","-0,016"
2021,2312908,Sobral - CE,"1,306",48 Mil,R$ 118 Milhões,"R$ 2,46 Mil","0,906","0,12"
2021,4109401,Guarapuava - PR,"1,321","47,7 Mil",R$ 142 Milhões,"R$ 2,98 Mil","0,797","0,195"
2021,5107909,Sinop - MT,"1,582","47,1 Mil",R$ 133 Milhões,"R$ 2,83 Mil","0,752","0,197"
2021,3507605,Bragança Paulista - SP,"1,937","46,1 Mil",R$ 132 Milhões,"R$ 2,87 Mil","0,769","0,127"
2021,2303709,Caucaia - CE,"1,891",46 Mil,R$ 121 Milhões,"R$ 2,62 Mil","0,851","0,109"
2021,3536505,Paulínia - SP,"3,326",46 Mil,R$ 222 Milhões,"R$ 4,83 Mil","0,852","0,006"
2021,4302105,Bento Gonçalves - RS,"2,542","45,8 Mil",R$ 166 Milhões,"R$ 3,62 Mil","0,796","0,059"
2021,3556206,Valinhos - SP,"2,727","45,5 Mil",R$ 162 Milhões,"R$ 3,57 Mil","0,733","0,035"
2021,3148004,Patos de Minas - MG,"1,331","45,5 Mil",R$ 115 Milhões,"R$ 2,52 Mil","0,782","0,207"
2021,3551702,Sertãozinho - SP,"2,523","44,5 Mil",R$ 144 Milhões,"R$ 3,23 Mil","0,841","0,056"
2021,3300704,Cabo Frio - RJ,"1,357","44,5 Mil",R$ 101 Milhões,"R$ 2,26 Mil","0,864","0,155"
2021,4101804,Araucária - PR,"3,169","44,5 Mil",R$ 157 Milhões,"R$ 3,53 Mil","0,816","0,008"
2021,3515004,Embu - SP,"2,259","44,3 Mil",R$ 140 Milhões,"R$ 3,15 Mil","0,842","0,082"
2021,4315602,Rio Grande - RS,"1,773","44,1 Mil",R$ 157 Milhões,"R$ 3,57 Mil","0,909","0,095"
2021,2403251,Parnamirim - RN,"1,661",44 Mil,"R$ 95,2 Milhões","R$ 2,17 Mil","0,831","0,146"
2021,1506807,Santarém - PA,"1,324","43,9 Mil",R$ 108 Milhões,"R$ 2,46 Mil","0,812","0,189"
2021,4209300,Lages - SC,"1,763","43,6 Mil",R$ 108 Milhões,"R$ 2,48 Mil","0,763","0,164"
2021,2602902,Cabo de Santo Agostinho - PE,"2,403","43,5 Mil",R$ 107 Milhões,"R$ 2,46 Mil","0,822","0,075"
2021,2610707,Paulista - PE,"1,734","43,4 Mil","R$ 86,9 Milhões",R$ 2 Mil,"0,85","0,123"
2021,3170701,Varginha - MG,"2,065",43 Mil,R$ 104 Milhões,"R$ 2,42 Mil","0,77","0,117"
2021,2700300,Arapiraca - AL,"1,364","42,6 Mil","R$ 74,9 Milhões","R$ 1,76 Mil","0,828","0,173"
2021,3504107,Atibaia - SP,"2,325","42,2 Mil",R$ 127 Milhões,R$ 3 Mil,"0,775","0,085"
2021,4119152,Pinhais - PR,"2,807","42,2 Mil",R$ 119 Milhões,"R$ 2,82 Mil","0,698","0,028"
2021,4316808,Santa Cruz do Sul - RS,"1,838","41,9 Mil",R$ 131 Milhões,"R$ 3,12 Mil","0,809","0,134"
2021,3507506,Botucatu - SP,"1,803","41,9 Mil",R$ 133 Milhões,"R$ 3,17 Mil","0,86","0,11"
2021,2914802,Itabuna - BA,"1,621","41,6 Mil","R$ 97,1 Milhões","R$ 2,33 Mil","0,842","0,141"
2021,3530706,Mogi Guaçu - SP,"2,025","41,5 Mil",R$ 126 Milhões,"R$ 3,04 Mil","0,776","0,117"
2021,2930709,Simões Filho - BA,"2,739","41,4 Mil",R$ 100 Milhões,"R$ 2,42 Mil","0,8","0,053"
2021,2918407,Juazeiro - BA,"0,943","40,9 Mil","R$ 96,3 Milhões","R$ 2,35 Mil","0,882","0,155"
2021,4105805,Colombo - PR,"2,296","40,6 Mil",R$ 111 Milhões,"R$ 2,73 Mil","0,758","0,093"
2021,3556701,Vinhedo - SP,"2,956","40,5 Mil",R$ 142 Milhões,"R$ 3,51 Mil","0,812","0,021"
2021,4118204,Paranaguá - PR,"1,828","40,2 Mil",R$ 127 Milhões,"R$ 3,17 Mil","0,87","0,113"
2021,3304201,Resende - RJ,"2,536",40 Mil,R$ 123 Milhões,"R$ 3,07 Mil","0,888","0,061"
2021,3511102,Catanduva - SP,"1,949","39,5 Mil",R$ 105 Milhões,"R$ 2,64 Mil","0,779","0,132"
2021,4311403,Lajeado - RS,"1,979","39,1 Mil",R$ 105 Milhões,"R$ 2,68 Mil","0,791","0,128"
2021,2304285,Eusébio - CE,"2,311","38,8 Mil","R$ 86,1 Milhões","R$ 2,22 Mil","0,79","0,099"
2021,5008305,Três Lagoas - MS,"1,8","38,6 Mil",R$ 122 Milhões,"R$ 3,15 Mil","0,857","0,11"
2021,3522307,Itapetininga - SP,"1,207","38,6 Mil",R$ 96 Milhões,"R$ 2,49 Mil","0,799","0,207"
2021,3525300,Jaú - SP,"1,811","38,5 Mil","R$ 95,7 Milhões","R$ 2,49 Mil","0,794","0,133"
2021,4218707,Tubarão - SC,"2,069","38,4 Mil","R$ 99,9 Milhões","R$ 2,6 Mil","0,736","0,131"
2021,3503307,Araras - SP,"2,231","38,3 Mil",R$ 116 Milhões,"R$ 3,02 Mil","0,782","0,093"
2021,4307005,Erechim - RS,"2,003","38,3 Mil",R$ 105 Milhões,"R$ 2,74 Mil","0,8","0,12"
2021,4303103,Cachoeirinha - RS,"2,75","37,8 Mil",R$ 110 Milhões,"R$ 2,9 Mil","0,751","0,031"
2021,3305802,Teresópolis - RJ,"1,422","37,7 Mil","R$ 95,7 Milhões","R$ 2,54 Mil","0,853","0,158"
2021,4101507,Arapongas - PR,"1,852","37,6 Mil","R$ 94,6 Milhões","R$ 2,52 Mil","0,779","0,144"
2021,3300456,Belford Roxo - RJ,"1,66","36,5 Mil","R$ 80,8 Milhões","R$ 2,21 Mil","0,906","0,098"
2021,3522505,Itapevi - SP,"2,775","36,5 Mil",R$ 122 Milhões,"R$ 3,35 Mil","0,858","0,042"
2021,3300100,Angra Dos Reis - RJ,"1,635","36,5 Mil",R$ 131 Milhões,"R$ 3,58 Mil","0,918","0,1"
2021,3524709,Jaguariúna - SP,"2,839","36,4 Mil",R$ 143 Milhões,"R$ 3,94 Mil","0,902","0,042"
2021,1702109,Araguaína - TO,"1,388","35,6 Mil","R$ 84,7 Milhões","R$ 2,38 Mil","0,836","0,163"
2021,3523404,Itatiba - SP,"2,601","35,3 Mil",R$ 114 Milhões,"R$ 3,22 Mil","0,765","0,051"
2021,2925303,Porto Seguro - BA,"1,007","35,2 Mil",R$ 80 Milhões,"R$ 2,27 Mil","0,869","0,171"
2021,4101408,Apucarana - PR,"1,846","35,2 Mil",R$ 85 Milhões,"R$ 2,42 Mil","0,769","0,147"
2021,3551009,São Vicente - SP,"1,546","35,2 Mil",R$ 104 Milhões,"R$ 2,96 Mil","0,865","0,132"
2021,1502400,Castanhal - PA,"1,212","34,8 Mil","R$ 67,2 Milhões","R$ 1,93 Mil","0,818","0,189"
2021,3510609,Carapicuíba - SP,"2,13","34,7 Mil","R$ 85,5 Milhões","R$ 2,46 Mil","0,787","0,101"
2021,3201506,Colatina - ES,"1,576","34,3 Mil","R$ 81,3 Milhões","R$ 2,37 Mil","0,825","0,156"
2021,3131703,Itabira - MG,"1,626","34,2 Mil","R$ 90,5 Milhões","R$ 2,64 Mil","0,881","0,116"
2021,3505500,Barretos - SP,"1,286","33,9 Mil","R$ 96,8 Milhões","R$ 2,86 Mil","0,846","0,162"
2021,3125101,Extrema - MG,"3,064","33,8 Mil","R$ 87,9 Milhões","R$ 2,6 Mil","0,892","0,03"
2021,4128104,Umuarama - PR,"1,484","33,3 Mil","R$ 80,4 Milhões","R$ 2,41 Mil","0,787","0,182"
2021,2607208,Ipojuca - PE,"2,165",33 Mil,R$ 103 Milhões,"R$ 3,11 Mil","0,933","0,071"
2021,2903201,Barreiras - BA,"1,032",33 Mil,"R$ 85,2 Milhões","R$ 2,58 Mil","0,828","0,203"
2021,3538006,Pindamonhangaba - SP,"2,415","32,6 Mil",R$ 110 Milhões,"R$ 3,38 Mil","0,841","0,061"
2021,4118501,Pato Branco - PR,"2,075","32,5 Mil","R$ 98,1 Milhões","R$ 3,02 Mil","0,812","0,106"
2021,2913606,Ilhéus - BA,"1,438","32,3 Mil","R$ 70,4 Milhões","R$ 2,18 Mil","0,863","0,14"
2021,3301900,Itaboraí - RJ,"1,626","32,2 Mil","R$ 78,4 Milhões","R$ 2,44 Mil","0,874","0,116"
2021,3300407,Barra Mansa - RJ,"1,831","31,8 Mil","R$ 65,7 Milhões","R$ 2,06 Mil","0,805","0,134"
2021,3529302,Matão - SP,"2,08","31,8 Mil","R$ 95,4 Milhões",R$ 3 Mil,"0,893","0,078"
2021,5107925,Sorriso - MT,"1,107","31,7 Mil","R$ 96,8 Milhões","R$ 3,05 Mil","0,82","0,205"
2021,3545209,Salto - SP,"2,661","31,6 Mil","R$ 99,9 Milhões","R$ 3,16 Mil","0,771","0,042"
2021,4204301,Concórdia - SC,"1,655","31,1 Mil","R$ 86,4 Milhões","R$ 2,78 Mil","0,833","0,141"
2021,3104007,Araxá - MG,"1,59","30,8 Mil",R$ 166 Milhões,"R$ 5,41 Mil","0,921","0,099"
2021,4104204,Campo Largo - PR,"1,96","30,7 Mil","R$ 86,2 Milhões","R$ 2,8 Mil","0,775","0,128"
2021,3554003,Tatuí - SP,"1,519","30,6 Mil","R$ 81,3 Milhões","R$ 2,66 Mil","0,826","0,149"
2021,4215802,São Bento do Sul - SC,"2,301","30,5 Mil",R$ 88 Milhões,"R$ 2,88 Mil","0,849","0,076"
2021,5211503,Itumbiara - GO,"1,454","30,2 Mil","R$ 74,1 Milhões","R$ 2,45 Mil","0,822","0,161"
